dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x08008000,116,_crt0_entry,ref1011_via,0x08008000,exact,1.000,size inferred from next symbol (asm routine)
0x08008074,14,msloop,ref1011_via,0x08008074,exact,1.000,size inferred from next symbol (asm routine)
0x08008082,16,psloop,ref1011_via,0x08008082,exact,1.000,size inferred from next symbol (asm routine)
0x08008092,20,dloop,ref1011_via,0x08008092,exact,1.000,size inferred from next symbol (asm routine)
0x080080A6,22,bloop,ref1011_via,0x080080A6,exact,1.000,size inferred from next symbol (asm routine)
0x080080BC,12,finiloop|initloop,ref1011_via,0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080C8,8,endinitloop,ref1011_via,0x080080C8,exact,1.000,size inferred from next symbol (asm routine)
0x080080D0,12,finiloop|initloop,ref1011_via,0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080DC,64,endfiniloop,ref1011_via,0x080080DC,exact,1.000,size inferred from next symbol (asm routine)
0x08008124,24,__port_switch,ref1011_via,0x08008124,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chSchGoSleepS@0x08011EC0(b) chSchDoPreemption@0x08011F30(b)
0x0800813C,16,__port_thread_start,ref1011_via,0x0800813C,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chThdCreateSuspendedI@0x08012008(ptr)
0x08008152,6,__port_exit_from_isr,ref1011_via,0x08008152,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x08008158,48,__aeabi_uldivmod,ref1011_via,0x08008158,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: set_transport@0x08009E18(bl) timer_read32@0x08010B5C(bl) usb_shared_idle_timer_elapsed@0x080118D8(bl) usb_idle_timer_elapsed@0x0801184C(bl) ...
0x08008188,684,__udivmoddi4,ref1011_via,0x08008188,exact,1.000,xrefs: __aeabi_uldivmod@0x08008158(bl)
0x08008434,2,__aeabi_idiv0,ref1011_via,0x08008434,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: b.w from __aeabi_uldivmod@0x08008158+0x14 ; same body also matches: __aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: __aeabi_uldivmod@0x08008158(b)
0x08008438,16,strlen,ref1011_via,0x08008438,exact,1.000,xrefs: lkbt51_become_discoverable@0x08008FC0(bl) lkbt51_become_discoverable@0x08008FC0(bl) lkbt51_set_local_name@0x08009214(bl)
0x08008450,160,memchr,ref1011_via,0x08008450,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: _printf_i@0x08015460(bl) _vfiprintf_r@0x080151B0(bl) _vfiprintf_r@0x080151B0(bl) _vfiprintf_r@0x080151B0(bl)
0x080084F0,24,wreless_keyboard_leds,ref1011_via,0x080084F0,exact,1.000,
0x08008508,36,wireless_event_queue_init,ref1011_via,0x08008508,exact,1.000,xrefs: wireless_init@0x08008570(bl)
0x0800852C,68,wireless_event_enqueue,ref1011_via,0x0800852C,exact,1.000,xrefs: lkbt51_task@0x08009364(bl) lkbt51_task@0x08009364(bl) lkbt51_task@0x08009364(bl) lkbt51_task@0x08009364(bl) ...
0x08008570,40,wireless_init,ref1011_via,0x08008570,exact,1.000,xrefs: keyboard_post_init_kb@0x0800B068(bl)
0x08008598,48,wireless_pairing_ex,ref1011_via,0x08008598,exact,1.000,xrefs: keychron_wireless_common_task@0x0800A914(b)
0x080085C8,68,wireless_connect,ref1011_via,0x080085C8,exact,1.000,xrefs: wireless_send_keyboard@0x0800860C(b) wireless_send_nkro@0x0800866C(b) wireless_send_consumer@0x08008784(b) wireless_send_mouse@0x080086CC(b) ...
0x0800860C,96,wireless_send_keyboard,ref1011_via,0x0800860C,exact,1.000,
0x0800866C,96,wireless_send_nkro,ref1011_via,0x0800866C,exact,1.000,
0x080086CC,52,wireless_send_mouse,ref1011_via,0x080086CC,exact,1.000,
0x08008700,72,wireless_connect_ex,ref1011_via,0x08008700,exact,1.000,xrefs: process_record_keychron_wireless@0x0800A808(bl) bt_transport_enable@0x08009D0C(b) p24g_transport_enable@0x08009D74(b)
0x08008748,16,wireless_disconnect,ref1011_via,0x08008748,exact,1.000,xrefs: set_transport@0x08009E18(bl) wireless_low_battery_shutdown@0x08008814(bl) bt_transport_enable@0x08009D0C(bl) p24g_transport_enable@0x08009D74(bl)
0x08008758,2,wireless_enter_discoverable_kb,ref1011_via,0x08008758,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x78 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x0800875A,2,wireless_enter_reconnecting_kb,ref1011_via,0x0800875A,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x92 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x0800875C,2,wireless_enter_connected_kb,ref1011_via,0x0800875C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x44 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x0800875E,2,wireless_enter_bluetooth_pin_code_entry_kb,ref1011_via,0x0800875E,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x106 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x08008760,2,wireless_exit_bluetooth_pin_code_entry_kb,ref1011_via,0x08008760,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x11C ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x08008762,2,wireless_enter_sleep_kb,ref1011_via,0x08008762,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_event_task@0x0800889C+0x138 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800889C(bl)
0x08008764,32,wireless_send_system,ref1011_via,0x08008764,exact,1.000,xrefs: wireless_send_extra@0x080087DC(b)
0x08008784,88,wireless_send_consumer,ref1011_via,0x08008784,exact,1.000,xrefs: wireless_send_extra@0x080087DC(b)
0x080087DC,54,wireless_send_extra,ref1011_via,0x080087DC,exact,1.000,
0x08008814,136,wireless_low_battery_shutdown,ref1011_via,0x08008814,exact,1.000,xrefs: battery_check_critical_low@0x0800A508(b)
0x0800889C,484,wireless_event_task,ref1011_via,0x0800889C,exact,1.000,xrefs: wireless_task@0x08008A80(bl)
0x08008A80,40,wireless_task,ref1011_via,0x08008A80,exact,1.000,xrefs: wireless_tasks@0x08009CEE(bl)
0x08008AA8,44,send_string_task,ref1011_via,0x08008AA8,exact,1.000,xrefs: send_string_with_delay@0x080101A0(bl) send_string_with_delay@0x080101A0(bl) send_string_with_delay@0x080101A0(bl)
0x08008AD4,12,wireless_get_state,ref1011_via,0x08008AD4,exact-ambiguous,1.000,ambiguous body {get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from set_transport@0x08009E18+0xA6 ; same body also matches: get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown ; xrefs: set_transport@0x08009E18(bl) battery_task@0x0800A53C(bl) report_buffer_task@0x08008C2C(bl) bt_transport_enable@0x08009D0C(bl) ...
0x08008AE0,68,process_record_wireless,ref1011_via,0x08008AE0,exact,1.000,xrefs: process_record_keychron@0x0800A9F0(bl)
0x08008B24,60,report_buffer_init,ref1011_via,0x08008B24,exact,1.000,xrefs: wireless_event_task@0x0800889C(bl) lpm_task@0x0800A138(bl) wireless_low_battery_shutdown@0x08008814(bl) wireless_init@0x08008570(bl)
0x08008B60,56,report_buffer_enqueue,ref1011_via,0x08008B60,exact,1.000,xrefs: wireless_send_keyboard@0x0800860C(bl) wireless_send_nkro@0x0800866C(bl) wireless_send_consumer@0x08008784(bl)
0x08008B98,52,report_buffer_dequeue,ref1011_via,0x08008B98,exact,1.000,xrefs: report_buffer_task@0x08008C2C(bl)
0x08008BCC,24,report_buffer_is_empty,ref1011_via,0x08008BCC,exact,1.000,xrefs: report_buffer_task@0x08008C2C(bl) wireless_send_consumer@0x08008784(bl)
0x08008BE4,16,report_buffer_update_timer,ref1011_via,0x08008BE4,exact-ambiguous,1.000,ambiguous body {factory_timer_start|report_buffer_update_timer} resolved by caller: b.w from wireless_send_consumer@0x08008784+0x2A ; same body also matches: factory_timer_start ; xrefs: wireless_send_consumer@0x08008784(b)
0x08008BF4,32,report_buffer_next_inverval,ref1011_via,0x08008BF4,exact,1.000,xrefs: report_buffer_task@0x08008C2C(bl) wireless_send_consumer@0x08008784(bl)
0x08008C14,12,report_buffer_set_inverval,ref1011_via,0x08008C14,exact-ambiguous,1.000,ambiguous body {report_buffer_set_inverval|report_buffer_set_retry} resolved by caller: bl from lkbt51_task@0x08009364+0x21E ; same body also matches: report_buffer_set_retry ; xrefs: lkbt51_task@0x08009364(bl) wireless_event_task@0x0800889C(bl)
0x08008C20,12,report_buffer_set_retry,ref1011_via,0x08008C20,exact-ambiguous,1.000,ambiguous body {report_buffer_set_inverval|report_buffer_set_retry} resolved by caller: bl from lkbt51_task@0x08009364+0x216 ; same body also matches: report_buffer_set_inverval ; xrefs: lkbt51_task@0x08009364(bl) lkbt51_task@0x08009364(bl)
0x08008C2C,184,report_buffer_task,ref1011_via,0x08008C2C,exact,1.000,xrefs: send_string_task@0x08008AA8(b) wireless_task@0x08008A80(bl)
0x08008CE4,148,lkbt51_init,ref1011_via,0x08008CE4,exact,1.000,xrefs: keyboard_post_init_kb@0x0800B068(bl)
0x08008D78,68,lkbt51_wake,ref1011_via,0x08008D78,exact,1.000,xrefs: lkbt51_dfu_rx@0x080095F0(bl) lkbt51_become_discoverable@0x08008FC0(bl) lkbt51_connect@0x08009044(bl) lkbt51_factory_reset@0x08009254(bl)
0x08008DBC,212,lkbt51_send_cmd,ref1011_via,0x08008DBC,exact,1.000,xrefs: lkbt51_dfu_rx@0x080095F0(b) lkbt51_become_discoverable@0x08008FC0(b) lkbt51_send_mouse@0x08008F74(b) lkbt51_disconnect@0x08009084(b) ...
0x08008E90,56,lkbt51_send_keyboard,ref1011_via,0x08008E90,exact,1.000,
0x08008EC8,56,lkbt51_send_nkro,ref1011_via,0x08008EC8,exact,1.000,
0x08008F00,52,lkbt51_send_consumer,ref1011_via,0x08008F00,exact,1.000,
0x08008F34,64,lkbt51_send_system,ref1011_via,0x08008F34,exact,1.000,
0x08008F74,76,lkbt51_send_mouse,ref1011_via,0x08008F74,exact,1.000,
0x08008FC0,132,lkbt51_become_discoverable,ref1011_via,0x08008FC0,exact,1.000,
0x08009044,64,lkbt51_connect,ref1011_via,0x08009044,exact,1.000,
0x08009084,72,lkbt51_disconnect,ref1011_via,0x08009084,exact,1.000,
0x080090CC,48,lkbt51_update_bat_lvl,ref1011_via,0x080090CC,exact,1.000,
0x080090FC,84,lkbt51_read,ref1011_via,0x080090FC,exact,1.000,xrefs: lkbt51_task@0x08009364(bl)
0x08009150,40,lkbt51_send_conn_evt_ack,ref1011_via,0x08009150,exact,1.000,xrefs: lkbt51_task@0x08009364(bl)
0x08009178,52,lkbt51_read_state_reg,ref1011_via,0x08009178,exact,1.000,xrefs: battery_measure@0x0800A3D6(b)
0x080091AC,48,lkbt51_update_bat_state,ref1011_via,0x080091AC,exact,1.000,xrefs: battery_task@0x0800A53C(bl)
0x080091DC,56,lkbt51_set_param,ref1011_via,0x080091DC,exact,1.000,xrefs: lkbt51_param_init@0x0800A8A0(bl)
0x08009214,64,lkbt51_set_local_name,ref1011_via,0x08009214,exact,1.000,xrefs: lkbt51_param_init@0x0800A8A0(bl)
0x08009254,52,lkbt51_factory_reset,ref1011_via,0x08009254,exact,1.000,xrefs: factory_test_task@0x0800ADB8(bl)
0x08009288,48,lkbt51_int_pin_test,ref1011_via,0x08009288,exact,1.000,xrefs: factory_test_rx@0x0800AEC0(b)
0x080092B8,48,lkbt51_radio_test,ref1011_via,0x080092B8,exact,1.000,xrefs: factory_test_rx@0x0800AEC0(b)
0x080092E8,124,lkbt51_dfu_tx,ref1011_via,0x080092E8,exact,1.000,xrefs: lkbt51_task@0x08009364(bl)
0x08009364,652,lkbt51_task,ref1011_via,0x08009364,exact,1.000,
0x080095F0,156,lkbt51_dfu_rx,ref1011_via,0x080095F0,exact,1.000,xrefs: via_command_kb@0x0800ABB8(bl)
0x0800968C,44,indicator_init,ref1011_via,0x0800968C,exact,1.000,xrefs: set_transport@0x08009E18(bl) wireless_init@0x08008570(bl)
0x080096B8,18,indicator_enable,ref1011_via,0x080096B8,exact,1.000,xrefs: indicator_set@0x08009A28(bl) indicator_battery_low_backlit_enable@0x08009788(b) bat_level_animiation_start@0x0800A608(bl) indicator_stop@0x0800972C(b)
0x080096CE,14,indicator_is_enabled,ref1011_via,0x080096CE,exact,1.000,xrefs: battery_task@0x0800A53C(bl) indicator_stop@0x0800972C(bl)
0x080096DC,36,indicator_eeconfig_reload,ref1011_via,0x080096DC,exact,1.000,xrefs: indicator_timer_cb@0x0800994C(bl) bat_level_animiation_update@0x0800A6EC(bl) indicator_battery_low_backlit_enable@0x08009788(bl) indicator_stop@0x0800972C(bl)
0x08009700,44,indicator_is_running,ref1011_via,0x08009700,exact,1.000,xrefs: lpm_task@0x0800A138(bl) wireless_connect@0x080085C8(bl)
0x0800972C,40,indicator_stop,ref1011_via,0x0800972C,exact,1.000,xrefs: bt_transport_enable@0x08009D0C(bl) p24g_transport_enable@0x08009D74(bl)
0x08009754,52,indicator_battery_low_enable,ref1011_via,0x08009754,exact,1.000,xrefs: wireless_event_task@0x0800889C(bl) wireless_event_task@0x0800889C(bl) wireless_event_task@0x0800889C(bl) battery_task@0x0800A53C(bl) ...
0x08009788,128,indicator_battery_low_backlit_enable,ref1011_via,0x08009788,exact,1.000,xrefs: wireless_event_task@0x0800889C(bl) battery_task@0x0800A53C(b) wireless_low_battery_shutdown@0x08008814(bl) process_record_wireless@0x08008AE0(bl) ...
0x08009808,48,os_state_indicate,ref1011_via,0x08009808,exact,1.000,xrefs: rgb_matrix_indicators_bt@0x08009838(bl) led_update_kb@0x08009C98(bl) rgb_matrix_none_indicators_kb@0x08009B7C(bl)
0x08009838,276,rgb_matrix_indicators_bt,ref1011_via,0x08009838,exact,1.000,xrefs: indicator_timer_cb@0x0800994C(bl) rgb_matrix_indicators_keychron@0x0800AA10(bl)
0x0800994C,220,indicator_timer_cb,ref1011_via,0x0800994C,exact,1.000,xrefs: indicator_set@0x08009A28(bl) indicator_set@0x08009A28(bl) indicator_set@0x08009A28(bl) indicator_set@0x08009A28(bl) ...
0x08009A28,340,indicator_set,ref1011_via,0x08009A28,exact,1.000,xrefs: wireless_event_task@0x0800889C(bl) wireless_event_task@0x0800889C(bl) wireless_event_task@0x0800889C(bl) wireless_event_task@0x0800889C(bl) ...
