dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x08008000,116,_crt0_entry,ref1011_via,0x08008000,exact,1.000,size inferred from next symbol (asm routine)
0x08008074,14,msloop,ref1011_via,0x08008074,exact,1.000,size inferred from next symbol (asm routine)
0x08008082,16,psloop,ref1011_via,0x08008082,exact,1.000,size inferred from next symbol (asm routine)
0x08008092,20,dloop,ref1011_via,0x08008092,exact,1.000,size inferred from next symbol (asm routine)
0x080080A6,22,bloop,ref1011_via,0x080080A6,exact,1.000,size inferred from next symbol (asm routine)
0x080080BC,12,finiloop|initloop,ref1011_via,0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080C8,8,endinitloop,ref1011_via,0x080080C8,exact,1.000,size inferred from next symbol (asm routine)
0x080080D0,12,finiloop|initloop,ref1011_via,0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080DC,64,endfiniloop,ref1011_via,0x080080DC,fuzzy,0.889,
0x08008124,24,__port_switch,ref1011_via,0x08008124,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chSchGoSleepS@0x080120CC(b) chSchDoPreemption@0x0801213C(b)
0x0800813C,16,__port_thread_start,ref1011_via,0x0800813C,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chThdCreateSuspendedI@0x08012214(ptr)
0x08008152,6,__port_exit_from_isr,ref1011_via,0x08008152,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x08008158,48,__aeabi_uldivmod,ref1011_via,0x08008158,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: timer_read32@0x08010CEC(bl~)
0x08008458,2,__aeabi_idiv0,ref1011_via,0x08008434,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: b.w from __aeabi_uldivmod@0x08008158+0x14 ; same body also matches: __aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: __aeabi_uldivmod@0x08008158(b)
0x0800845C,16,strlen,ref1011_via,0x08008438,exact,1.000,
0x08008470,160,memchr,ref1011_via,0x08008450,exact,1.000,size inferred from next symbol (asm routine)
0x08008510,24,wreless_keyboard_leds,ref1011_via,0x080084F0,exact,1.000,
0x08008528,36,wireless_event_queue_init,ref1011_via,0x08008508,exact,1.000,xrefs: wireless_init@0x08008590(bl)
0x0800854C,68,wireless_event_enqueue,ref1011_via,0x0800852C,fuzzy,0.885,
0x08008590,40,wireless_init,ref1011_via,0x08008570,exact,1.000,xrefs: keyboard_post_init_kb@0x0800B10C(bl)
0x080085B8,52,wireless_pairing_ex,ref1011_via,0x08008598,fuzzy-anchored,0.667,call-anchored: b.w from keychron_wireless_common_task@0x0800A990+0x1C ; xrefs: keychron_wireless_common_task@0x0800A990(b)
0x080085EC,68,wireless_connect,ref1011_via,0x080085C8,exact,1.000,xrefs: wireless_send_consumer@0x080087B8(b) wireless_send_mouse@0x08008700(b) wireless_enter_disconnected_kb@0x0800A964(bl) wireless_send_system@0x08008798(b)
0x08008700,52,wireless_send_mouse,ref1011_via,0x080086CC,exact,1.000,
0x08008734,72,wireless_connect_ex,ref1011_via,0x08008700,fuzzy-anchored,0.806,call-anchored: b.w from bt_transport_enable@0x08009D28+0x2C ; xrefs: bt_transport_enable@0x08009D28(b) p24g_transport_enable@0x08009D90(b) process_record_keychron_wireless@0x0800A85C(bl~)
0x0800877C,16,wireless_disconnect,ref1011_via,0x08008748,exact,1.000,xrefs: wireless_low_battery_shutdown@0x08008848(bl) bt_transport_enable@0x08009D28(bl) p24g_transport_enable@0x08009D90(bl)
0x0800878C,2,wireless_enter_discoverable_kb,ref1011_via,0x08008758,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x7A ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x0800878E,2,wireless_enter_reconnecting_kb,ref1011_via,0x0800875A,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x94 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008790,2,wireless_enter_connected_kb,ref1011_via,0x0800875C,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x46 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008792,2,wireless_enter_bluetooth_pin_code_entry_kb,ref1011_via,0x0800875E,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x108 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008794,2,wireless_exit_bluetooth_pin_code_entry_kb,ref1011_via,0x08008760,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x11E ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008796,2,wireless_enter_sleep_kb,ref1011_via,0x08008762,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x13A ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008798,32,wireless_send_system,ref1011_via,0x08008764,exact,1.000,xrefs: wireless_send_extra@0x08008810(b)
0x080087B8,88,wireless_send_consumer,ref1011_via,0x08008784,exact,1.000,xrefs: wireless_send_extra@0x08008810(b)
0x08008810,54,wireless_send_extra,ref1011_via,0x080087DC,exact,1.000,
0x08008848,136,wireless_low_battery_shutdown,ref1011_via,0x08008814,exact,1.000,xrefs: battery_check_critical_low@0x0800A554(b)
0x080088D0,488,wireless_event_task,ref1011_via,0x0800889C,fuzzy-anchored,0.876,call-anchored: bl from wireless_task@0x08008AB8+0x8 ; xrefs: wireless_task@0x08008AB8(bl)
0x08008AB8,40,wireless_task,ref1011_via,0x08008A80,exact,1.000,xrefs: wireless_tasks@0x08009D0A(bl)
0x08008AE0,44,send_string_task,ref1011_via,0x08008AA8,exact,1.000,
0x08008B0C,12,wireless_get_state,ref1011_via,0x08008AD4,exact-ambiguous,1.000,ambiguous body {get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from bt_transport_enable@0x08009D28+0x3A ; same body also matches: get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown ; xrefs: bt_transport_enable@0x08009D28(bl) p24g_transport_enable@0x08009D90(bl) battery_task@0x0800A588(bl~)
0x08008B18,68,process_record_wireless,ref1011_via,0x08008AE0,exact,1.000,xrefs: process_record_keychron@0x0800AA6C(bl~)
0x08008B5C,60,report_buffer_init,ref1011_via,0x08008B24,exact,1.000,xrefs: wireless_low_battery_shutdown@0x08008848(bl) wireless_init@0x08008590(bl) wireless_event_task@0x080088D0(bl~) lpm_task@0x0800A17C(bl~)
0x08008B98,56,report_buffer_enqueue,ref1011_via,0x08008B60,exact,1.000,xrefs: wireless_send_consumer@0x080087B8(bl)
0x08008BD0,52,report_buffer_dequeue,ref1011_via,0x08008B98,exact,1.000,
0x08008C04,24,report_buffer_is_empty,ref1011_via,0x08008BCC,exact,1.000,xrefs: wireless_send_consumer@0x080087B8(bl)
0x08008C1C,16,report_buffer_update_timer,ref1011_via,0x08008BE4,exact-ambiguous,1.000,ambiguous body {factory_timer_start|report_buffer_update_timer} resolved by caller: b.w from wireless_send_consumer@0x080087B8+0x2A ; same body also matches: factory_timer_start ; xrefs: wireless_send_consumer@0x080087B8(b)
0x08008C2C,32,report_buffer_next_inverval,ref1011_via,0x08008BF4,exact,1.000,xrefs: wireless_send_consumer@0x080087B8(bl)
0x08008C4C,12,report_buffer_set_inverval,ref1011_via,0x08008C14,exact-ambiguous,1.000,ambiguous body {report_buffer_set_inverval|report_buffer_set_retry} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x080088D0+0x166 ; same body also matches: report_buffer_set_retry ; xrefs: wireless_event_task@0x080088D0(bl~)
0x08008C58,12,report_buffer_set_inverval|report_buffer_set_retry,ref1011_via,0x08008C14,exact-ambiguous,1.000,identical body for: report_buffer_set_inverval|report_buffer_set_retry
0x08008C64,192,report_buffer_task,ref1011_via,0x08008C2C,fuzzy-anchored,0.829,call-anchored: b.w from send_string_task@0x08008AE0+0x1E ; xrefs: send_string_task@0x08008AE0(b) wireless_task@0x08008AB8(bl)
0x08008D24,144,lkbt51_init,ref1011_via,0x08008CE4,fuzzy-anchored,0.870,call-anchored: bl from keyboard_post_init_kb@0x0800B10C+0x24 ; xrefs: keyboard_post_init_kb@0x0800B10C(bl)
0x08008DB4,68,lkbt51_wake,ref1011_via,0x08008D78,exact,1.000,xrefs: lkbt51_dfu_rx@0x08009624(bl~)
0x08009624,148,lkbt51_dfu_rx,ref1011_via,0x080095F0,fuzzy-anchored,0.788,call-anchored: bl from via_command_kb@0x0800AC3C+0x7A ; xrefs: via_command_kb@0x0800AC3C(bl)
0x080096B8,44,indicator_init,ref1011_via,0x0800968C,fuzzy-anchored,0.750,call-anchored: bl from wireless_init@0x08008590+0x10 ; xrefs: wireless_init@0x08008590(bl)
0x080096E4,18,indicator_enable,ref1011_via,0x080096B8,exact,1.000,xrefs: bat_level_animiation_start@0x0800A654(bl) indicator_stop@0x08009754(b) indicator_set@0x08009A44(bl~)
0x080096FA,14,indicator_is_enabled,ref1011_via,0x080096CE,exact,1.000,xrefs: indicator_stop@0x08009754(bl) battery_task@0x0800A588(bl~)
0x08009708,36,indicator_eeconfig_reload,ref1011_via,0x080096DC,fuzzy-anchored,0.733,call-anchored: bl from bat_level_animiation_update@0x0800A738+0x6C ; xrefs: bat_level_animiation_update@0x0800A738(bl) indicator_stop@0x08009754(bl) indicator_timer_cb@0x08009960(bl~) indicator_battery_low_backlit_enable@0x080097B0(bl~)
0x0800972C,40,indicator_is_running,ref1011_via,0x08009700,fuzzy-anchored,0.667,call-anchored: bl from wireless_connect@0x080085EC+0x16 ; xrefs: wireless_connect@0x080085EC(bl) lpm_task@0x0800A17C(bl~)
0x08009754,40,indicator_stop,ref1011_via,0x0800972C,exact,1.000,xrefs: bt_transport_enable@0x08009D28(bl) p24g_transport_enable@0x08009D90(bl)
0x0800977C,52,indicator_battery_low_enable,ref1011_via,0x08009754,exact,1.000,xrefs: wireless_low_battery_shutdown@0x08008848(bl) process_record_wireless@0x08008B18(bl) battery_check_empty@0x0800A514(bl) battery_task@0x0800A588(bl~) ...
0x080097B0,116,indicator_battery_low_backlit_enable,ref1011_via,0x08009788,fuzzy-anchored,0.604,call-anchored: bl from wireless_low_battery_shutdown@0x08008848+0xC ; xrefs: wireless_low_battery_shutdown@0x08008848(bl) process_record_wireless@0x08008B18(bl) battery_check_empty@0x0800A514(bl) wireless_event_task@0x080088D0(bl~)
0x08009824,48,os_state_indicate,ref1011_via,0x08009808,exact,1.000,xrefs: led_update_kb@0x08009CB4(bl) rgb_matrix_none_indicators_kb@0x08009B98(bl)
0x08009854,268,rgb_matrix_indicators_bt,ref1011_via,0x08009838,fuzzy-anchored,0.791,call-anchored: bl from rgb_matrix_indicators_keychron@0x0800AA92+0x2 ; xrefs: rgb_matrix_indicators_keychron@0x0800AA92(bl) indicator_timer_cb@0x08009960(bl~)
0x08009960,228,indicator_timer_cb,ref1011_via,0x0800994C,fuzzy-anchored,0.711,call-anchored: bl from indicator_task@0x08009C74+0x1E ; xrefs: indicator_task@0x08009C74(bl) indicator_set@0x08009A44(bl~) indicator_set@0x08009A44(bl~) indicator_set@0x08009A44(bl~) ...
0x08009A44,340,indicator_set,ref1011_via,0x08009A28,fuzzy-anchored,1.000,call-anchored: bl from wireless_connect@0x080085EC+0x22 ; xrefs: wireless_connect@0x080085EC(bl) wireless_event_task@0x080088D0(bl~) wireless_event_task@0x080088D0(bl~) wireless_event_task@0x080088D0(bl~) ...
0x08009B98,28,rgb_matrix_none_indicators_kb,ref1011_via,0x08009B7C,exact,1.000,
0x08009BB4,16,rgb_matrix_driver_allow_shutdown,ref1011_via,0x08009B98,exact,1.000,xrefs: led_update_kb@0x08009CB4(bl) rgb_task_flush@0x0800EF84(bl~) indicator_battery_low@0x08009BC4(bl~)
0x08009BC4,176,indicator_battery_low,ref1011_via,0x08009BA8,fuzzy-anchored,0.857,call-anchored: b.w from indicator_task@0x08009C74+0x2C ; xrefs: indicator_task@0x08009C74(b)
0x08009C74,64,indicator_task,ref1011_via,0x08009C58,exact,1.000,xrefs: wireless_task@0x08008AB8(bl)
0x08009CB4,84,led_update_kb,ref1011_via,0x08009C98,exact,1.000,xrefs: led_set@0x0800B3F2(bl) wireless_event_task@0x080088D0(bl~)
0x08009D08,2,wireless_post_task,ref1011_via,0x08009CEC,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from wireless_tasks@0x08009D0A+0xA ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb ; xrefs: wireless_tasks@0x08009D0A(bl)
