dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x08008000,116,_crt0_entry,"ref1011_default,ref1011_feat",0x08008000,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: Reset_Handler@0x0800811C(b)
0x08008074,14,msloop,"ref1011_default,ref1011_feat",0x08008074,exact,1.000,size inferred from next symbol (asm routine)
0x08008082,16,psloop,"ref1011_default,ref1011_feat",0x08008082,exact,1.000,size inferred from next symbol (asm routine)
0x08008092,20,dloop,"ref1011_default,ref1011_feat",0x08008092,exact,1.000,size inferred from next symbol (asm routine)
0x080080A6,22,bloop,"ref1011_default,ref1011_feat",0x080080A6,exact,1.000,size inferred from next symbol (asm routine)
0x080080BC,12,finiloop|initloop,"ref1011_default,ref1011_feat",0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080C8,8,endinitloop,"ref1011_default,ref1011_feat",0x080080C8,exact,1.000,size inferred from next symbol (asm routine)
0x080080D0,12,finiloop|initloop,"ref1011_default,ref1011_feat",0x080080BC,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; identical body for: finiloop|initloop
0x080080DC,4,_getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb,"ref1011_default,ref1011_feat",0x080096CA,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: _getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb
0x080080E0,60,endfiniloop,ref1011_default,0x080080DC,fuzzy,0.949,
0x0800811C,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (vote) ; xrefs: _vectors@0x08000004(vec)
0x0800811E,4,BusFault_Handler,"ref1011_default,ref1011_feat",0x0800811E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (vote) ; ambiguous body {BusFault_Handler|__port_switch_from_isr} resolved by caller: vector slot 0x8 ; same body also matches: __port_switch_from_isr ; xrefs: _vectors@0x08000008(vec) _vectors@0x0800000C(vec) _vectors@0x08000010(vec) _vectors@0x08000014(vec) ...
0x08008122,2,.stay,"ref1011_default,ref1011_feat",0x08008122,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; ambiguous body {.stay|.zombies|Reset_Handler|__default_exit} resolved by caller: bl from BusFault_Handler@0x0800811E+0x0 ; same body also matches: .zombies|Reset_Handler|__default_exit ; xrefs: BusFault_Handler@0x0800811E(bl)
0x08008124,24,__port_switch,"ref1011_default,ref1011_feat",0x08008124,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chSchGoSleepS@0x080138B8(b) __sch_reschedule_ahead@0x08013928(b)
0x0800813C,16,__port_thread_start,"ref1011_default,ref1011_feat",0x0800813C,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: chThdCreateSuspendedI@0x08013A00(ptr)
0x0800814C,2,.stay|.zombies|Reset_Handler|__default_exit,"ref1011_default,ref1011_feat",0x0800811C,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; identical body for: .stay|.zombies|Reset_Handler|__default_exit
0x0800814E,4,__port_switch_from_isr,"ref1011_default,ref1011_feat",0x0800814E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (vote) ; ambiguous body {BusFault_Handler|__port_switch_from_isr} resolved by caller: fnptr lit in __port_irq_epilogue@0x08013C7C+0x4C ; same body also matches: BusFault_Handler ; xrefs: __port_irq_epilogue@0x08013C7C(ptr)
0x08008152,6,__port_exit_from_isr,"ref1011_default,ref1011_feat",0x08008152,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x08008158,48,__aeabi_uldivmod,"ref1011_default,ref1011_feat",0x08008158,exact,1.000,size inferred from next symbol (asm routine) ; xrefs: timer_read32@0x08012508(bl~) usb_idle_timer_elapsed@0x0801321C(bl~) set_transport@0x0800BA9C(bl~)
0x08008442,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x08008444,2,__aeabi_idiv0,"ref1011_default,ref1011_feat",0x08008434,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: b.w from __aeabi_uldivmod@0x08008158+0x14 ; same body also matches: __aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: __aeabi_uldivmod@0x08008158(b)
0x080085E8,14,abort,"ref1011_default,ref1011_feat",0x08014B92,exact,1.000,xrefs: _exit@0x080166DC(bl)
0x0800896E,2,__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task,"ref1011_default,ref1011_feat",0x08008434,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task
0x08008970,16,free|malloc|raise,"ref1011_default,ref1011_feat",0x08014BD4,exact-ambiguous,1.000,identical body for: free|malloc|raise
0x08008980,16,free,"ref1011_default,ref1011_feat",0x08014BE4,exact-ambiguous,1.000,ambiguous body {free|malloc|raise} resolved by caller: bl from debounce_free@0x0800EF1C+0x6 ; same body also matches: malloc|raise ; xrefs: debounce_free@0x0800EF1C(bl)
0x08009344,4,_close_r|_lseek_r|null_sendchar_func|rgb_matrix_map_row_column_to_led_kb|sendchar,"ref1011_default,ref1011_feat",0x0800CD30,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: _close_r|_lseek_r|null_sendchar_func|rgb_matrix_map_row_column_to_led_kb|sendchar
0x08009348,24,stdio_exit_handler,"ref1011_default,ref1011_feat",0x08015598,exact,1.000,
0x08009360,64,cleanup_stdio,ref1011_feat,0x080155B0,fuzzy,0.852,
0x08009A60,160,memchr,"ref1011_default,ref1011_feat",0x08008450,exact,1.000,size inferred from next symbol (asm routine)
0x0800A178,8,__sclose,"ref1011_default,ref1011_feat",0x08015706,exact,1.000,
0x0800A1BA,6,eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task,"ref1011_default,ref1011_feat",0x0800AA62,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task
0x0800A1C0,24,wreless_keyboard_leds,"ref1011_default,ref1011_feat",0x080084F0,exact,1.000,
0x0800A1D8,36,wireless_event_queue_init,"ref1011_default,ref1011_feat",0x08008508,exact,1.000,xrefs: wireless_init@0x0800A240(bl)
0x0800A1FC,68,wireless_event_enqueue,"ref1011_default,ref1011_feat",0x0800852C,exact,1.000,xrefs: lkbt51_task@0x0800B008(bl~) lkbt51_task@0x0800B008(bl~) lkbt51_task@0x0800B008(bl~) lkbt51_task@0x0800B008(bl~) ...
0x0800A240,40,wireless_init,"ref1011_default,ref1011_feat",0x08008570,exact,1.000,xrefs: keyboard_post_init_kb@0x0800CD38(bl~)
0x0800A268,48,wireless_pairing_ex,"ref1011_default,ref1011_feat",0x08008598,exact,1.000,xrefs: keychron_wireless_common_task@0x0800C5C4(b)
0x0800A298,68,wireless_connect,"ref1011_default,ref1011_feat",0x080085C8,exact,1.000,xrefs: wireless_send_keyboard@0x0800A2DC(b) wireless_send_consumer@0x0800A458(b) wireless_send_mouse@0x0800A3A0(b) wireless_enter_disconnected_kb@0x0800C598(bl) ...
0x0800A2DC,96,wireless_send_keyboard,"ref1011_default,ref1011_feat",0x0800860C,exact,1.000,
0x0800A3A0,52,wireless_send_mouse,"ref1011_default,ref1011_feat",0x080086CC,exact,1.000,
0x0800A3D4,72,wireless_connect_ex,ref1011_feat,0x08008700,fuzzy-anchored,1.000,call-anchored: b.w from bt_transport_enable@0x0800B990+0x2C ; xrefs: bt_transport_enable@0x0800B990(b) p24g_transport_enable@0x0800B9F8(b) process_record_keychron_wireless@0x0800C4B4(bl~)
0x0800A41C,16,wireless_disconnect,"ref1011_default,ref1011_feat",0x08008748,exact,1.000,xrefs: wireless_low_battery_shutdown@0x0800A4E8(bl) bt_transport_enable@0x0800B990(bl) p24g_transport_enable@0x0800B9F8(bl) set_transport@0x0800BA9C(bl~)
0x0800A42C,2,wireless_enter_discoverable_kb,"ref1011_default,ref1011_feat",0x08008758,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x78 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A42E,2,wireless_enter_reconnecting_kb,"ref1011_default,ref1011_feat",0x0800875A,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x92 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A430,2,wireless_enter_connected_kb,"ref1011_default,ref1011_feat",0x0800875C,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x44 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A432,2,wireless_enter_bluetooth_pin_code_entry_kb,"ref1011_default,ref1011_feat",0x0800875E,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x106 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A434,2,wireless_exit_bluetooth_pin_code_entry_kb,"ref1011_default,ref1011_feat",0x08008760,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x11C ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A436,2,wireless_enter_sleep_kb,"ref1011_default,ref1011_feat",0x08008762,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from wireless_event_task@0x0800A570+0x138 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: wireless_event_task@0x0800A570(bl~)
0x0800A438,32,wireless_send_system,"ref1011_default,ref1011_feat",0x08008764,exact,1.000,xrefs: wireless_send_extra@0x0800A4B0(b)
0x0800A458,88,wireless_send_consumer,"ref1011_default,ref1011_feat",0x08008784,exact,1.000,xrefs: wireless_send_extra@0x0800A4B0(b)
0x0800A4B0,54,wireless_send_extra,"ref1011_default,ref1011_feat",0x080087DC,exact,1.000,
0x0800A4E8,136,wireless_low_battery_shutdown,"ref1011_default,ref1011_feat",0x08008814,exact,1.000,xrefs: battery_check_critical_low@0x0800C1AC(b)
0x0800A570,484,wireless_event_task,ref1011_feat,0x0800889C,fuzzy-anchored,0.926,call-anchored: bl from wireless_task@0x0800A754+0x8 ; xrefs: wireless_task@0x0800A754(bl)
0x0800A754,40,wireless_task,"ref1011_default,ref1011_feat",0x08008A80,exact,1.000,xrefs: wireless_tasks@0x0800B972(bl)
0x0800A77C,12,wireless_get_state,"ref1011_default,ref1011_feat",0x08008AD4,exact-ambiguous,1.000,ambiguous body {get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from report_buffer_task@0x0800A8D4+0x2 ; same body also matches: get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown ; xrefs: report_buffer_task@0x0800A8D4(bl) bt_transport_enable@0x0800B990(bl) p24g_transport_enable@0x0800B9F8(bl) battery_task@0x0800C1E0(bl~) ...
0x0800A788,68,process_record_wireless,"ref1011_default,ref1011_feat",0x08008AE0,exact,1.000,
0x0800A7CC,60,report_buffer_init,"ref1011_default,ref1011_feat",0x08008B24,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) wireless_low_battery_shutdown@0x0800A4E8(bl) wireless_init@0x0800A240(bl) wireless_event_task@0x0800A570(bl~)
0x0800A808,56,report_buffer_enqueue,"ref1011_default,ref1011_feat",0x08008B60,exact,1.000,xrefs: wireless_send_keyboard@0x0800A2DC(bl) wireless_send_consumer@0x0800A458(bl)
0x0800A840,52,report_buffer_dequeue,"ref1011_default,ref1011_feat",0x08008B98,exact,1.000,xrefs: report_buffer_task@0x0800A8D4(bl)
0x0800A874,24,report_buffer_is_empty,"ref1011_default,ref1011_feat",0x08008BCC,exact,1.000,xrefs: report_buffer_task@0x0800A8D4(bl) wireless_send_consumer@0x0800A458(bl)
0x0800A88C,16,report_buffer_update_timer,"ref1011_default,ref1011_feat",0x08008BE4,exact-ambiguous,1.000,ambiguous body {factory_timer_start|report_buffer_update_timer} resolved by caller: b.w from wireless_send_consumer@0x0800A458+0x2A ; same body also matches: factory_timer_start ; xrefs: wireless_send_consumer@0x0800A458(b)
